# This file is generated; do not edit manually.
# cache: cb77808 Cache version 2026-08-19-rev240
id,ambient,contrast,render_priority
12261,0,0,1
12262,0,0,1
12263,0,0,1
12264,0,0,1
12281,0,0,1
12282,0,0,1
12283,0,0,1
12284,0,0,1
12285,0,0,1
12286,0,0,1
12287,0,0,1
12288,10,125,1
12289,10,125,0
12290,10,125,0
12292,0,0,1
12294,0,0,1
12295,0,0,1
12296,0,0,1
12297,10,50,0
12298,10,50,1
12299,0,0,1
12300,10,50,1
12301,10,50,1
12303,0,0,1
12304,0,0,1
12306,0,0,1
12307,0,0,1
12308,0,0,1
12309,0,0,1
12310,0,0,1
12311,0,0,1
12312,0,0,1
12313,0,0,1
12314,0,0,1
12315,0,0,1
12316,50,250,1
12317,50,250,1
12318,50,250,1
12319,50,250,1
12320,50,250,1
12321,50,250,1
12322,50,250,1
12323,50,250,1
12324,50,250,1
12325,50,250,1
12326,50,250,1
12327,50,250,1
12328,50,250,1
12329,50,250,1
12330,50,250,1
12331,50,250,1
12332,50,250,1
12333,50,250,1
12334,40,220,0
12335,30,220,0
12336,10,50,1
12337,10,50,1
12339,30,150,0
12340,30,150,0
12341,30,150,0
12342,30,150,0
12343,30,150,0
12344,30,150,0
12345,30,150,0
12346,30,150,0
12348,0,0,1
12350,0,0,1
12351,0,0,1
12352,0,0,1
12353,0,0,1
12354,0,0,1
12355,0,0,1
12356,0,0,1
12357,0,0,1
12359,65,200,0
12371,10,0,0
12372,0,0,1
12375,0,0,1
12381,0,0,1
12382,0,0,1
12383,20,100,0
12384,20,100,0
12395,0,0,1
12397,0,0,1
12398,0,0,1
12399,0,0,1
12400,0,0,1
12401,0,0,1
12402,0,0,1
12403,0,0,1
12404,0,0,1
12405,0,0,1
12406,0,0,1
12407,0,0,1
12408,0,0,1
12409,0,0,1
12410,0,0,1
12411,0,0,1
12412,0,0,1
12413,0,0,1
12414,0,0,1
12415,0,0,1
12416,0,0,1
12417,0,0,1
12418,0,0,1
12419,0,0,1
12420,0,0,1
12421,0,0,1
12422,0,0,1
12423,0,0,1
12424,0,0,1
12425,0,0,1
12426,0,0,1
12427,0,0,1
12428,0,0,1
12436,15,100,0
12437,15,100,0
12438,15,100,0
12439,30,150,0
12441,30,150,0
12442,30,150,0
12443,0,0,1
12444,0,0,1
12445,0,0,1
12446,0,0,1
12447,50,250,1
12452,15,0,0
12453,60,300,0
12455,-10,0,0
12458,30,150,0
12464,15,75,0
12465,15,75,0
12466,0,0,1
12468,0,0,1
12469,0,0,1
12473,0,0,1
12480,15,75,0
12481,15,75,0
12482,15,75,1
12483,15,75,1
12484,15,75,1
12485,15,75,1
12486,0,0,1
12487,0,0,1
12488,0,0,1
12489,0,0,1
12490,15,75,0
12491,15,75,0
12492,15,75,0
12493,15,75,0
12494,15,75,0
12495,15,75,0
12496,15,75,0
12497,15,75,0
12498,15,75,0
12499,15,75,0
12500,15,75,0
12501,15,75,0
12502,15,75,0
12503,15,75,0
12504,15,75,0
12505,0,0,1
12507,0,0,1
12508,0,0,1
12512,0,0,1
12513,20,0,0
12514,0,0,1
12515,20,75,1
12516,15,125,1
12517,35,100,1
12518,35,100,0
12519,20,50,0
12520,30,150,1
12521,30,150,1
12522,30,150,1
12523,30,150,1
12524,30,150,1
12525,30,150,1
12526,30,150,1
12527,30,150,1
12528,30,150,1
12529,30,150,1
12530,30,150,1
12531,30,150,1
12532,30,150,1
12533,30,150,1
12534,30,150,1
12535,30,150,1
12536,0,0,1
12537,0,0,1
12538,30,0,0
12541,30,75,1
12543,10,50,1
12544,10,50,1
12545,15,75,1
12546,15,75,1
12551,0,0,1
12552,0,0,1
12553,0,0,1
12554,0,0,1
12555,0,0,1
12556,0,0,1
12557,0,0,1
12558,0,0,1
12559,0,0,1
12560,0,0,1
12563,60,300,0
12564,50,300,0
12577,0,0,1
12582,-25,-75,0
12586,0,220,1
12587,0,220,0
12588,30,220,0
12589,10,50,0
12591,15,100,0
12594,-10,0,0
12599,20,75,1
12605,0,0,1
12606,0,0,1
12611,0,0,1
12612,0,0,1
12613,0,0,1
12614,0,0,1
12615,0,0,1
12616,0,0,1
12617,0,0,1
12619,0,0,1
12620,0,0,1
12621,0,0,1
12622,0,0,1
12623,0,0,1
12624,0,0,1
12625,0,0,1
12626,0,0,1
12627,0,0,1
12628,0,0,1
12629,0,0,1
12645,0,0,1
12647,0,0,1
12649,0,0,1
12651,0,0,1
12652,0,0,1
12653,0,0,1
12654,0,0,1
12655,0,0,1
12656,0,0,1
12657,0,0,1
12658,0,0,1
12659,0,0,1
12660,0,0,1
12661,0,0,1
12662,0,0,1
12663,0,0,1
12664,0,0,1
12665,0,0,1
12666,0,0,1
12667,0,0,1
12668,0,0,1
12669,0,0,1
12670,0,0,1
12671,0,0,1
12672,0,0,1
12673,0,0,1
12674,0,0,1
12675,0,0,1
12676,0,0,1
12677,0,0,1
12678,0,0,1
12679,0,0,1
12680,0,0,1
12681,0,0,1
12682,0,0,1
12683,0,0,1
12684,0,0,1
12685,0,0,1
12686,0,0,1
12687,0,0,1
12688,0,0,1
12689,0,0,1
12690,0,0,1
12691,0,0,1
12692,0,0,1
12693,0,0,1
12694,0,0,1
12695,0,0,1
12696,0,0,1
12697,0,0,1
12698,0,0,1
12699,0,0,1
12702,0,0,1
12703,0,0,1
12704,0,0,1
12705,0,0,1
12706,0,0,1
12707,0,0,1
12708,0,0,1
12709,0,0,1
12710,0,0,1
12711,0,0,1
12712,0,0,1
12750,0,0,1
12751,0,0,1
12752,0,0,1
12753,0,0,1
12754,0,0,1
12765,0,0,1
12767,20,150,0
12768,40,0,0
12770,30,50,0
12771,30,50,0
12772,30,50,0
12773,30,50,0
12777,20,100,0
12807,0,100,1
12808,0,100,1
12809,0,0,1
12810,0,0,1
12811,0,0,1
12812,10,100,1
12813,10,100,1
12814,10,100,1
12815,10,100,1
12816,10,100,1
12817,25,100,1
12818,25,100,1
12819,25,100,1
12821,25,100,1
12822,0,0,1
12823,10,500,0
12825,30,300,0
12830,-15,0,0
12832,-25,0,0
12833,0,0,1
12848,8,25,1
12849,8,25,1
12850,8,25,1
12851,30,0,0
12852,30,0,0
12853,30,0,0
12857,20,150,0
12858,40,0,0
12859,0,0,1
12871,0,0,1
12874,0,0,1
12875,0,0,1
12878,0,0,1
12882,0,0,1
12883,0,0,1
12884,0,0,1
12885,0,0,1
12886,0,0,1
12887,0,0,1
12888,0,0,1
12889,0,0,1
12891,0,0,1
12893,0,0,1
12897,0,0,1
12901,0,0,1
12903,0,0,1
12905,0,0,1
12907,0,0,1
12909,0,0,1
12911,0,0,1
12913,0,0,1
12915,0,0,1
12916,0,0,1
12917,0,0,1
12928,0,0,1
12930,0,0,1
12931,0,0,1
12932,0,0,1
12933,0,0,1
12934,20,150,0
12937,20,75,0
12938,20,75,0
12939,20,75,0
12940,20,75,1
12941,20,75,0
12942,20,75,0
12943,20,75,0
12944,20,75,1
12945,20,75,0
12946,20,75,0
12947,20,75,0
12948,20,75,1
12949,20,75,0
12950,20,75,0
12951,20,75,0
12952,20,75,1
12953,20,75,0
12954,20,75,0
12955,20,75,0
12956,20,75,1
12957,20,75,1
12958,15,100,1
12959,15,100,1
12960,15,100,1
12961,15,100,0
12962,15,100,0
12963,15,100,0
12964,15,100,0
12965,15,100,0
12966,15,100,0
12967,15,100,0
12968,15,100,0
12969,15,100,0
12970,15,100,0
12971,15,100,0
12972,20,75,0
12973,20,75,0
12974,10,75,0
12975,10,75,0
12976,20,100,0
12977,20,100,0
12978,30,100,0
12979,30,100,0
12980,10,50,0
12981,10,50,0
12982,25,50,0
12983,20,100,0
12984,20,100,0
12985,20,100,0
12986,10,100,0
12987,10,100,0
12988,10,100,0
12989,10,100,0
12990,10,100,0
12991,10,100,0
12992,10,50,0
12993,10,50,0
12994,10,50,0
12995,10,50,0
12996,10,0,0
12997,10,0,0
12998,10,50,0
12999,10,50,0
13002,10,100,0
13003,20,50,0
13006,15,0,0
13014,30,300,1
13015,30,300,1
13016,0,0,1
13017,0,0,1
13018,0,0,1
13019,0,0,1
13020,0,0,1
13021,0,0,1
13022,0,0,1
13023,0,0,1
13024,0,0,1
13025,30,300,1
13026,30,300,1
13027,0,0,1
13028,10,75,0
13029,5,50,0
13032,20,100,0
13033,0,0,1
13129,0,0,1
13130,0,0,1
13131,0,0,1
13132,15,0,0
13133,15,0,0
13134,0,0,1
13138,10,50,0
13139,25,50,0
13302,0,0,1
13303,0,0,1
13304,0,0,1
13305,0,0,1
13306,0,0,1
13307,0,0,1
13308,0,0,1
13309,0,0,1
13310,0,0,1
13311,0,0,1
13312,0,0,1
13313,0,0,1
13314,0,0,1
13315,0,0,1
13316,0,0,1
13317,0,0,1
13318,0,0,1
13346,0,0,1
13348,0,0,1
13349,0,0,1
13350,0,0,1
13351,0,0,1
13352,0,0,1
13353,0,0,1
13354,0,0,1
13355,0,0,1
13356,0,0,1
13357,0,0,1
13358,0,0,1
13359,0,0,1
13360,0,0,1
13361,0,0,1
13362,0,0,1
13363,0,0,1
13364,0,0,1
13365,0,0,1
13366,0,0,1
13367,0,0,1
13368,0,0,1
13369,0,0,1
13370,0,0,1
13371,0,0,1
13393,0,0,1
13400,0,0,1
13407,0,0,1
13408,0,0,1
13409,0,0,1
13410,0,0,1
13411,0,0,1
13412,0,0,1
13413,0,0,1
13414,0,0,1
13416,0,0,1
13422,0,0,1
13426,0,0,1
13427,10,75,0
13428,10,75,0
13429,25,0,0
13430,0,0,1
13431,0,0,1
13432,0,0,1
13433,0,0,1
13434,0,0,1
13435,0,0,1
13436,0,0,1
13437,0,0,1
13438,0,0,1
13439,0,0,1
13440,0,0,1
13441,0,0,1
13442,0,0,1
13447,0,0,1
13448,0,0,1
13449,0,0,1
13450,0,0,1
13451,0,0,1
13452,0,0,1
13471,0,0,1
13480,0,0,1
13481,0,0,1
13482,0,0,1
13502,8,25,1
13503,8,25,1
13504,8,25,1
13505,60,300,1
13506,60,300,1
13507,60,300,1
13508,60,300,1
13509,0,0,1
13510,0,0,1
13511,0,0,1
13512,0,0,1
13513,0,0,1
13516,0,0,1
13517,15,0,0
13518,15,0,0
13519,0,0,1
13520,0,0,1
13521,0,0,1
13522,0,0,1
13523,0,0,1
13525,0,0,1
13526,0,0,1
13527,0,0,1
13530,0,0,1
13535,0,0,1
13536,0,0,1
13537,0,0,1
13538,0,0,1
13539,0,0,1
13540,0,0,1
13541,0,0,1
13542,0,0,1
13544,0,0,1
13545,0,0,1
13546,0,0,1
13547,0,0,1
13548,0,0,1
13549,0,0,1
13550,0,0,1
13551,0,0,1
13552,10,50,1
13553,10,50,1
13554,10,50,0
13556,0,0,1
13558,0,0,1
13559,0,0,1
13560,0,0,1
13561,0,0,1
13562,0,0,1
13563,0,0,1
13564,0,0,1
13565,0,0,1
13566,0,0,1
13568,0,0,1
13569,0,0,1
13571,0,0,1
13575,15,75,0
13581,0,0,1
13582,0,0,1
13583,0,0,1
13584,0,0,1
13585,0,0,1
13586,0,0,1
13587,0,0,1
13588,0,0,1
13589,0,0,1
13590,0,0,1
13591,0,0,1
13592,0,0,1
13593,0,0,1
13594,0,0,1
13595,0,0,1
13596,0,0,1
13597,0,0,1
13598,0,0,1
13599,10,125,0
13600,10,125,0
13601,10,125,0
13602,10,125,0
13603,10,125,0
13604,10,125,0
13605,10,125,0
13606,10,125,0
13607,0,0,1
13608,0,0,1
13609,0,0,1
13611,0,0,1
13612,0,0,1
13613,0,0,1
13614,0,0,1
13615,0,0,1
13616,0,0,1
13617,0,0,1
13618,0,0,1
13619,0,0,1
13620,0,0,1
13621,0,0,1
13622,0,0,1
13623,0,0,1
13625,0,0,1
13626,0,0,1
13627,0,0,1
13628,0,0,1
13629,0,0,1
13630,0,0,1
13631,0,0,1
13644,0,0,1
13645,0,0,1
13646,0,0,1
13647,0,0,1
13651,0,0,1
13655,0,0,1
13656,0,0,1
13658,10,500,0
13659,30,150,1
13660,0,0,1
13661,60,0,1
13662,-10,0,1
13663,0,0,1
13664,0,0,1
13665,15,0,0
13666,10,150,0
13667,10,150,0
13668,0,0,1
13669,0,0,1
13670,0,75,0
13671,5,150,0
13672,25,75,0
13673,10,150,0
13674,35,75,0
13675,10,150,0
13676,0,0,1
13677,0,0,1
13679,-25,0,0
13680,10,150,0
13685,0,0,1
13686,0,0,1
13687,0,0,1
13688,0,0,1
13689,0,0,1
13690,0,0,1
13691,0,0,1
13692,0,0,1
13693,0,0,1
13694,0,0,1
13695,0,0,1
13696,0,0,1
13697,0,0,1
13698,0,0,1
13699,0,0,1
13700,0,0,1
13701,0,0,1
13702,0,0,1
13703,0,0,1
13704,0,0,1
13705,0,0,1
13714,0,0,1
13715,0,0,1
13716,0,0,1
13717,0,0,1
13718,0,0,1
13719,0,0,1
13724,0,0,1
13725,0,0,1
13726,0,0,1
13727,0,0,1
13728,0,0,1
13731,0,0,1
13758,0,0,1
13759,0,0,1
13762,0,0,1
13770,0,0,1
13771,0,0,1
13772,0,0,1
13784,0,0,1
13785,0,0,1
13787,0,0,1
13788,0,0,1
13793,0,0,1
13794,0,0,1
13803,0,0,1
13804,0,0,1
13805,0,0,1
13806,0,0,1
13807,0,0,1
13811,0,0,1
13812,0,0,1
13814,10,100,1
13815,10,100,1
13816,0,0,1
13817,0,0,1
13824,0,0,1
13836,0,0,1
13838,0,0,1
13839,0,0,1
13840,0,0,1
13871,0,0,1
13876,10,50,0
13908,0,0,1
13909,0,0,1
13910,0,0,1
13911,0,0,1
13913,0,0,1
13914,0,0,1
13915,0,0,1
13916,0,0,1
13917,0,0,1
13920,0,0,1
13921,0,0,1
13922,0,0,1
13923,0,0,1
13924,0,0,1
13925,0,0,1
13926,0,0,1
13927,0,0,1
13928,0,0,1
13929,0,0,1
13930,0,0,1
13931,0,0,1
13932,0,0,1
13956,0,0,1
13957,15,100,0
13958,10,0,0
13959,10,0,0
13960,10,50,0
13961,0,50,0
13962,10,50,0
13963,0,50,0
13964,10,50,0
13968,0,100,0
13969,0,0,1
13970,0,0,1
13978,0,0,1
13979,0,0,1
13980,0,0,1
13981,30,100,1
13982,30,100,1
13983,0,0,1
13996,10,50,0
13997,10,50,0
14008,10,50,0
14009,40,300,1
14010,40,300,1
14011,40,300,1
14012,40,300,1
14013,40,300,1
14014,0,0,1
14015,0,0,1
14016,0,0,1
14017,0,0,1
14018,20,0,1
14019,0,0,1
14020,0,0,1
14021,0,0,1
14022,0,0,1
14023,0,0,1
14024,0,0,1
14025,0,0,1
14026,0,0,1
14027,0,0,1
14028,0,0,1
14032,0,100,0
14043,25,0,0
14044,0,100,0
14047,20,0,0
14048,0,0,1
14049,0,0,1
14050,0,0,1
14051,0,0,1
14052,0,0,1
14053,0,0,1
14054,0,0,1
14055,0,0,1
14056,0,0,1
14057,0,0,1
14058,0,0,1
14059,0,0,1
14060,0,0,1
14061,0,0,1
14062,0,0,1
14063,0,0,1
14064,0,0,1
14065,0,0,1
14066,0,0,1
14067,0,0,1
14068,0,0,1
14069,0,0,1
14070,0,0,1
14071,0,0,1
14072,0,0,1
14073,0,0,1
14074,0,0,1
14075,0,0,1
14076,0,0,1
14077,0,0,1
14078,0,0,1
14079,0,0,1
14080,0,0,1
14081,0,0,1
14082,0,0,1
14083,0,0,1
14084,0,0,1
14085,0,0,1
14086,0,0,1
14087,0,0,1
14088,0,0,1
14089,0,0,1
14090,0,0,1
14091,0,0,1
14092,0,0,1
14093,0,0,1
14094,0,0,1
14095,0,0,1
14096,0,0,1
14097,0,0,1
14098,0,0,1
14099,0,0,1
14100,0,0,1
14107,0,0,1
14109,20,0,0
14112,20,50,0
14123,0,0,1
14124,0,0,1
14125,0,0,1
14127,0,0,1
14128,0,0,1
14129,0,0,1
14130,0,0,1
14131,0,0,1
14132,0,0,1
14133,0,0,1
14135,0,0,1
14136,0,0,1
14137,0,0,1
14138,0,0,1
14139,0,0,1
14140,50,250,0
14142,10,220,1
14143,0,0,1
14144,20,50,0
14145,0,0,1
14150,25,0,0
14163,10,50,1
14165,10,50,1
14167,10,50,1
14169,20,0,1
14171,10,50,1
14176,0,0,1
14179,0,500,0
14180,0,0,1
14186,0,0,1
14187,0,0,1
14205,30,0,0
14206,0,0,1
14209,0,0,1
14217,0,0,1
14220,0,0,1
14222,25,0,0
14223,0,0,1
14225,0,0,1
14226,0,0,1
14227,0,0,1
14228,0,0,1
14229,0,0,1
14237,0,50,0
14238,0,50,0
14239,0,50,0
14240,0,50,0
14241,0,0,1
14242,0,0,1
14243,0,0,1
14244,0,0,1
14245,0,0,1
14246,0,0,1
14247,0,0,1
14248,0,0,1
14249,0,0,1
14250,0,0,1
14251,0,0,1
14252,0,0,1
14253,0,0,1
14254,0,0,1
14255,0,0,1
14256,0,0,1
14257,0,0,1
14258,0,0,1
14259,0,0,1
14260,0,0,1
14261,0,0,1
14262,0,0,1
14263,0,0,1
14264,0,0,1
14269,0,0,1
14270,0,0,1
14271,0,0,1
14272,0,0,1
14273,0,0,1
14274,0,0,1
14275,0,0,1
14276,0,0,1
14278,0,0,1
14280,0,0,1
14287,0,0,1
14288,0,0,1
14289,0,0,1
14290,0,0,1
14291,0,0,1
14292,0,0,1
14293,0,0,1
14294,0,0,1
14295,0,0,1
14296,0,0,1
14297,0,0,1
14298,0,0,1
14299,0,0,1
14300,0,0,1
14302,0,0,1
14303,0,0,1
14304,0,0,1
14305,0,0,1
14306,0,0,1
14307,0,0,1
14308,0,0,1
14309,0,0,1
14310,0,0,1
14311,0,0,1
14312,0,0,1
14313,0,0,1
14314,0,0,1
14319,0,0,1
14320,0,0,1
14321,0,0,1
14322,0,0,1
14323,0,0,1
14324,0,0,1
14325,0,0,1
14326,0,0,1
14327,0,0,1
14331,0,0,1
14332,0,0,1
14334,0,0,1
14335,0,0,1
14336,0,0,1
14340,0,0,1
14341,0,0,1
14342,0,0,1
14343,0,0,1
14344,0,0,1
14345,0,0,1
14347,0,0,1
14348,0,0,1
14349,0,0,1
14350,30,500,1
14351,30,500,1
14352,20,400,1
14353,20,400,1
14354,0,0,1
14364,30,300,1
14365,0,0,1
14366,0,0,1
14367,0,0,1
14368,0,0,1
14369,0,0,1
14370,0,0,1
14371,0,0,1
14372,0,0,1
14373,0,0,1
14374,0,0,1
14375,0,0,1
14376,0,0,1
14377,0,0,1
14378,0,0,1
14379,0,0,1
14380,0,0,1
14381,0,0,1
14382,0,0,1
14383,0,0,1
14384,0,0,1
14385,0,0,1
14386,0,0,1
14387,0,0,1
14388,0,0,1
14389,0,0,1
14390,0,0,1
14391,0,0,1
14392,0,0,1
14393,0,0,1
14394,0,0,1
14395,0,0,1
14396,0,0,1
14397,0,0,1
14398,0,0,1
14399,0,0,1
14400,0,0,1
14409,0,0,1
14410,0,0,1
14419,20,400,1
14420,0,0,1
14421,0,0,1
14426,10,125,0
14427,10,125,0
14428,10,125,0
14429,10,75,0
14430,5,50,0
14473,0,0,1
14476,0,0,1
14477,0,0,1
14487,30,50,0
14488,30,50,0
14489,30,50,0
14490,30,50,0
14491,30,50,0
14492,30,50,0
14493,30,50,0
14494,30,50,0
14495,30,50,0
14496,0,0,1
14506,0,0,1
14507,0,0,1
14508,0,0,1
14510,0,0,1
14511,0,0,1
14512,30,100,1
14513,30,50,0
14517,30,50,0
14518,30,50,0
14520,0,0,1
14529,0,0,1
14530,0,0,1
14531,0,0,1
14532,0,0,1
14533,15,100,0
14534,10,100,0
14535,10,100,0
14536,10,50,0
14537,10,0,0
14538,10,50,0
14539,0,50,0
14542,10,50,0
14543,10,50,0
14544,10,50,0
14545,10,100,0
14546,20,100,0
14547,10,100,0
14548,10,100,0
14549,20,100,0
14550,15,100,0
14551,-15,150,0
14552,15,100,0
14553,15,100,0
14554,15,100,0
14555,15,100,0
14556,15,100,0
14557,15,100,0
14558,15,100,0
14559,15,100,0
14560,15,100,0
14561,15,100,0
14562,15,100,0
14563,15,100,0
14564,15,100,0
14581,0,0,1
14582,0,0,1
14583,25,150,1
14584,60,600,1
14585,60,600,1
14586,60,600,1
14587,60,600,1
14588,60,600,1
14589,60,600,0
14590,60,600,0
14591,60,600,0
14592,60,600,0
14593,60,600,0
14594,0,0,1
14595,0,0,1
14596,0,0,1
14597,0,0,1
14598,0,0,1
14599,0,0,1
14600,0,0,1
14601,0,0,1
14602,0,0,1
14603,0,0,1
14604,0,0,1
14605,0,0,1
14606,0,0,1
14607,0,0,1
14608,0,0,1
14609,0,0,1
14610,0,0,1
14611,0,0,1
14612,0,0,1
14613,0,0,1
14614,0,0,1
14615,0,0,1
14616,0,0,1
14617,0,0,1
14618,0,0,1
14619,0,0,1
14620,0,0,1
14621,0,0,1
14622,0,0,1
14623,0,0,1
14624,0,0,1
14625,0,0,1
14626,0,0,1
14627,0,0,1
14628,0,0,1
14629,0,0,1
14630,0,0,1
14631,0,0,1
14632,0,0,1
14633,0,0,1
14634,25,150,1
14635,25,150,0
14636,0,0,1
14637,0,0,1
14638,0,0,1
14639,0,0,1
14640,0,0,1
14641,0,0,1
14642,0,0,1
14643,0,0,1
14644,0,0,1
14645,10,50,0
14656,0,0,1
14657,0,0,1
14658,0,0,1
14659,0,0,1
14660,0,0,1
14661,0,0,1
14662,0,0,1
14675,0,0,1
14676,0,0,1
14677,0,0,1
14678,0,0,1
14679,0,0,1
14680,0,0,1
14681,0,0,1
14682,0,0,1
14683,20,100,1
14684,0,0,1
14685,0,0,1
14686,0,0,1
14687,0,0,1
14689,0,0,1
14690,0,0,1
14691,0,0,1
14707,15,100,1
14708,15,100,1
14709,0,0,1
14710,50,250,1
14711,50,250,1
14712,50,250,1
14713,50,250,1
14714,30,500,0
14715,15,100,0
14724,0,0,1
14725,0,0,1
14726,0,0,1
14730,0,0,1
14760,0,0,1
14761,0,0,1
14774,0,0,1
14775,0,0,1
14776,0,0,1
14777,0,0,1
14779,0,0,1
14780,0,0,1
14788,50,250,1
14789,50,250,1
14792,0,0,1
14800,0,0,1
14801,0,0,1
14802,0,0,1
14803,10,50,0
14804,10,50,0
14805,10,50,0
14807,20,150,0
14809,0,75,0
14814,60,300,1
14827,15,100,0
14828,15,100,0
14829,15,100,0
14830,15,100,0
14831,15,100,0
14832,15,100,0
14833,15,100,0
14834,15,100,0
14835,15,100,0
14836,15,100,0
14837,15,100,0
14838,15,100,0
14839,15,100,0
14840,15,100,0
14841,15,100,0
14842,15,100,0
14843,15,100,0
14844,15,100,0
14845,15,100,0
14846,15,100,1
14847,15,100,0
14848,15,100,0
14849,15,100,0
14850,15,100,0
14851,15,100,0
14860,0,0,1
14861,15,100,1
14862,0,0,1
14863,15,100,0
14864,60,300,1
14865,60,300,1
14866,0,0,1
14871,10,100,0
14873,15,100,1
14880,30,25,0
14881,0,0,1
14882,0,0,1
14883,0,0,1
14884,0,0,1
14885,0,0,1
14886,0,0,1
14891,0,0,1
14900,15,100,1
14901,0,0,1
14902,0,0,1
14903,0,0,1
14904,0,0,1
14905,0,0,1
14906,0,0,1
14907,0,0,1
14908,0,0,1
14909,0,0,1
14910,0,0,1
14911,0,0,1
14912,0,0,1
14913,0,0,1
14914,0,0,1
14915,0,0,1
14916,10,100,0
14919,20,0,0
14922,20,150,0
14923,0,50,0
14924,0,50,0
14926,0,50,0
14927,0,50,0
14928,0,50,0
14929,0,50,0
14938,20,0,0
14941,0,0,1
14942,0,0,1
14943,0,0,1
14944,0,0,1
14945,20,150,1
14946,0,0,1
14947,20,150,1
14948,0,0,1
14949,0,0,1
14950,0,0,1
14951,15,75,0
14952,0,0,1
14953,0,0,1
14954,0,0,1
14955,0,0,1
14957,0,0,1
14958,0,0,1
14961,0,0,1
14962,0,0,1
14963,0,0,1
14966,0,0,1
14967,0,0,1
14970,0,0,1
14971,0,0,1
14972,0,0,1
14973,0,0,1
14976,0,0,1
14986,0,0,1
14987,0,0,1
14988,0,0,1
14989,0,0,1
14990,15,100,0
14991,15,100,0
14992,15,100,0
14993,15,100,0
14994,15,100,0
14995,0,0,1
14996,0,0,1
14997,0,0,1
14998,15,100,0
14999,15,100,1
15000,15,100,1
15002,15,100,1
15003,15,100,1
15004,15,100,1
15005,15,100,1
15006,15,100,1
15007,15,100,1
15008,15,100,1
15009,0,0,1
15010,0,0,1
15011,0,0,1
15012,15,100,0
15013,0,0,1
15014,0,0,1
15016,0,0,1
15018,0,0,1
15019,0,0,1
15020,0,0,1
15025,0,0,1
15034,0,0,1
15051,0,50,0
15052,0,50,0
15053,0,50,0
15054,0,50,0
15055,0,50,0
15056,0,50,0
15057,0,50,0
15062,15,100,0
15063,15,100,0
15064,15,100,0
15065,15,100,0
15089,30,150,0
15090,30,150,0
15091,30,150,0
15092,30,150,0
15093,30,150,0
15094,0,0,1
15098,0,0,1
15099,10,50,0
15100,10,50,0
15101,10,50,0
15102,0,0,1
15105,0,0,1
15112,60,300,0
15114,0,0,1
15117,100,500,0
15118,100,500,0
15119,100,500,0
15131,10,75,0
15132,10,75,0
15133,10,75,0
15134,10,75,0
15135,10,75,0
15136,10,75,0
15137,10,50,0
15138,10,50,0
15139,10,50,0
15140,10,50,0
15141,10,50,0
15142,10,50,0
15143,10,50,0
15144,10,50,0
15145,10,50,0
15146,10,50,0
15147,10,50,0
15148,10,50,0
15150,10,50,0
15151,0,0,1
15152,15,75,0
15153,15,75,0
15154,10,100,0
15155,20,150,0
15156,20,150,0
15157,20,0,0
15158,20,0,0
15159,20,150,0
15162,0,0,1
15163,10,0,1
15164,0,0,1
15165,0,0,1
15166,0,0,1
15167,0,0,1
15168,0,0,1
15169,0,0,1
15170,15,100,1
15171,0,0,1
15172,0,0,1
15173,0,0,1
15174,0,0,1
15175,30,150,0
15176,30,150,1
15177,0,0,1
15178,60,300,1
15179,60,300,1
15180,75,375,1
15181,60,300,1
15182,60,300,1
15183,60,300,1
15184,75,375,1
15185,40,200,1
15186,0,0,2
15187,0,0,2
15188,0,0,2
15189,0,0,2
15190,0,0,2
15191,20,150,0
15192,20,150,0
15194,20,150,0
15195,20,150,1
15196,20,150,0
15197,20,150,1
15198,20,150,0
15199,20,150,1
15200,20,150,0
15201,20,150,1
15202,20,150,0
15203,20,150,1
15204,20,150,0
15205,20,150,1
15206,30,150,0
15207,30,150,1
15208,30,150,0
15209,30,150,1
15210,30,150,0
15211,30,150,1
15212,30,150,0
15213,30,150,1
15214,20,150,0
15215,20,150,1
15216,20,150,0
15217,20,150,1
15218,20,150,0
15219,20,150,1
15220,20,150,0
15221,20,150,1
15222,20,100,0
15223,20,100,1
15224,20,100,0
15225,20,100,1
15226,20,100,0
15227,20,100,1
15228,10,100,0
15229,10,100,1
15231,0,0,1
15233,0,0,1
15234,10,50,0
15235,10,50,1
15236,10,50,0
15237,0,0,1
15238,0,0,1
15241,15,125,0
15242,15,125,0
15243,15,125,0
15244,0,0,1
15245,0,0,1
15246,0,0,1
15247,0,0,1
15248,0,0,1
15249,0,0,1
15250,0,0,1
15255,0,0,1
15258,0,0,1
15259,0,0,1
15260,0,0,1
15264,0,0,1
15267,0,0,1
15268,0,0,1
15269,0,0,1
15274,0,0,1
15277,0,0,1
15278,0,0,1
15279,0,0,1
15284,0,0,1
15287,0,0,1
15288,0,0,1
15289,0,0,1
15294,0,0,1
15297,0,0,1
15298,0,0,1
15299,0,0,1
15304,0,0,1
15307,0,0,1
15308,0,0,1
15309,0,0,1
15314,0,0,1
15317,0,0,1
15318,0,0,1
15319,0,0,1
15324,0,0,1
15327,0,0,1
15328,0,0,1
15329,0,0,1
15333,0,0,1
15336,0,0,1
15337,0,0,1
15338,0,0,1
15341,40,200,0
15342,40,200,0
15343,0,0,1
15344,40,200,0
15345,40,200,0
15346,40,200,1
15347,40,200,1
15348,40,200,1
15351,0,0,1
15352,0,0,1
15363,0,0,1
15364,0,0,1
15365,0,0,1
15366,0,0,1
15367,0,0,1
